Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Quantity,Price,Discount,Profit
8077,CA-2017-168641,24/11/2017,1/12/2017,Standard Class,KA-16525,OFF-AR-10003759,9,16.38,0.0,7.0
8078,US-2016-117037,17/5/2016,20/5/2016,First Class,LW-17215,OFF-FA-10000936,3,7.896,0.2,2.4675
8079,CA-2016-129280,3/5/2016,5/5/2016,First Class,SM-20905,TEC-AC-10002637,3,431.976,0.2,-75.5958
8080,CA-2014-162775,13/1/2014,15/1/2014,Second Class,CS-12250,OFF-EN-10001990,2,11.36,0.0,5.3392
8081,CA-2016-167556,29/3/2016,2/4/2016,Standard Class,JM-15250,FUR-FU-10004848,8,414.0,0.0,124.2
8082,CA-2015-144288,25/12/2015,31/12/2015,Standard Class,MB-17305,OFF-PA-10002787,2,10.368,0.2,3.6288
8083,CA-2016-139395,12/12/2016,18/12/2016,Standard Class,MG-17650,TEC-PH-10002103,7,657.93,0.0,184.2204
8084,US-2016-161396,19/4/2016,25/4/2016,Standard Class,GM-14455,OFF-PA-10000418,5,419.4,0.2,146.79
8085,CA-2017-133928,11/6/2017,17/6/2017,Standard Class,ZC-21910,OFF-BI-10001525,4,4.572,0.7,-3.81
8086,CA-2015-119907,1/12/2015,8/12/2015,Standard Class,LC-17140,OFF-BI-10001765,2,55.424,0.2,19.3984
8087,CA-2017-136651,23/4/2017,25/4/2017,Second Class,JF-15355,OFF-BI-10003638,6,92.88,0.2,30.186
8088,US-2014-118486,6/4/2014,8/4/2014,First Class,SD-20485,OFF-SU-10004498,1,10.304,0.2,-2.1896
8089,CA-2014-146990,7/11/2014,8/11/2014,First Class,BP-11095,OFF-FA-10000611,4,5.92,0.0,2.8416
8090,CA-2016-102561,18/7/2016,22/7/2016,Standard Class,NK-18490,OFF-AR-10001545,8,11.264,0.2,1.2672
8091,CA-2016-169663,10/3/2016,13/3/2016,First Class,RH-19510,TEC-AC-10003038,3,26.85,0.0,5.1015
8092,CA-2015-133585,1/3/2015,4/3/2015,First Class,CM-12715,OFF-AR-10003696,2,55.328,0.2,6.2244
8093,CA-2016-145303,28/8/2016,31/8/2016,First Class,TP-21415,OFF-BI-10002414,4,10.024,0.8,-16.5396
8094,CA-2015-110891,20/11/2015,24/11/2015,Standard Class,PO-19195,FUR-CH-10002880,4,344.372,0.3,-93.4724
8095,CA-2014-103744,23/2/2014,27/2/2014,Standard Class,MG-17875,OFF-BI-10000320,3,4.428,0.8,-6.8634
8096,US-2017-141558,11/3/2017,16/3/2017,Standard Class,MH-17290,TEC-PH-10002555,5,776.85,0.4,-181.265
8097,CA-2017-143112,5/10/2017,9/10/2017,Standard Class,TS-21370,TEC-MA-10001047,4,5199.96,0.0,1351.9896
8098,CA-2017-161578,16/12/2017,21/12/2017,Second Class,RB-19465,OFF-PA-10002986,2,13.36,0.0,6.4128
8099,CA-2017-101959,28/2/2017,6/3/2017,Standard Class,DB-13660,OFF-BI-10001757,2,9.84,0.0,5.0
8100,US-2016-144057,9/5/2016,13/5/2016,Standard Class,CV-12805,OFF-AP-10000390,4,48.784,0.8,-132.0
8101,CA-2015-156146,26/10/2015,30/10/2015,Second Class,AG-10495,TEC-PH-10001700,2,105.584,0.2,9.0
8102,CA-2015-130610,5/7/2015,10/7/2015,Standard Class,VP-21730,OFF-BI-10003655,5,19.0,0.0,8.93
8103,CA-2016-132143,3/9/2016,5/9/2016,First Class,FM-14215,OFF-PA-10002713,7,48.16,0.0,22.1536
8104,CA-2015-113110,19/3/2015,23/3/2015,Standard Class,BK-11260,OFF-SU-10001165,4,33.36,0.0,8.6736
8105,CA-2014-129364,8/12/2014,13/12/2014,Standard Class,TB-21250,OFF-BI-10001132,4,6.456,0.7,-4.5192
8106,CA-2014-165309,11/11/2014,15/11/2014,Standard Class,KD-16270,TEC-PH-10004959,3,241.176,0.2,15.0735
8107,CA-2014-148383,27/12/2014,31/12/2014,Standard Class,RP-19390,OFF-BI-10003650,6,946.764,0.7,-694.2936
8108,CA-2017-156237,14/9/2017,15/9/2017,First Class,PS-18760,OFF-BI-10000301,2,3.882,0.7,-2.588
8109,CA-2015-145324,15/11/2015,19/11/2015,Standard Class,DH-13675,FUR-FU-10002759,2,39.96,0.0,14.3856
8110,CA-2015-157322,2/7/2015,6/7/2015,Standard Class,RH-19600,FUR-CH-10004086,2,408.422,0.3,-5.8346
8111,CA-2017-117401,18/5/2017,22/5/2017,Second Class,PP-18955,OFF-AP-10000938,7,706.86,0.0,197.9208
8112,CA-2015-122973,18/7/2015,20/7/2015,Second Class,PJ-19015,TEC-PH-10002468,1,135.99,0.0,36.7173
8113,CA-2014-115812,9/6/2014,14/6/2014,Standard Class,BH-11710,TEC-PH-10002275,6,907.152,0.2,90.7152
8114,US-2016-146570,15/5/2016,20/5/2016,Standard Class,SN-20710,OFF-AR-10003856,3,8.34,0.0,2.1684
8115,US-2016-113509,15/3/2016,19/3/2016,Standard Class,PL-18925,TEC-AC-10004855,3,83.976,0.2,-13.6461
8116,CA-2016-101672,3/10/2016,7/10/2016,Standard Class,DB-12910,OFF-PA-10004610,2,8.56,0.0,3.852
8117,CA-2014-103429,30/5/2014,1/6/2014,First Class,LW-16825,TEC-PH-10003505,5,464.0,0.0,134.56
8118,CA-2017-148264,8/12/2017,9/12/2017,First Class,LF-17185,OFF-PA-10003651,9,60.12,0.0,28.8576
8119,CA-2016-130799,11/11/2016,16/11/2016,Second Class,BK-11260,FUR-FU-10001852,4,6.96,0.0,2.2272
8120,CA-2017-114552,2/9/2017,8/9/2017,Standard Class,Dl-13600,FUR-FU-10002960,3,15.072,0.2,4.1448
8121,CA-2015-102036,21/9/2015,27/9/2015,Standard Class,CS-12130,OFF-ST-10003123,6,199.74,0.0,47.9376
8122,CA-2016-142545,28/10/2016,3/11/2016,Standard Class,JD-15895,OFF-BI-10002706,1,14.28,0.0,6.5688
8123,CA-2015-126725,17/11/2015,21/11/2015,Standard Class,BS-11665,OFF-ST-10000129,7,777.21,0.0,54.4047
8124,US-2014-159926,18/11/2014,22/11/2014,Standard Class,CS-11950,OFF-BI-10004656,3,1.944,0.7,-1.4256
8125,US-2016-168620,24/12/2016,28/12/2016,Second Class,RB-19795,OFF-ST-10003716,3,540.048,0.2,-47.2542
8126,CA-2015-128608,12/1/2015,17/1/2015,Standard Class,CS-12490,OFF-AR-10001374,2,10.368,0.2,1.5552
8127,CA-2014-116904,23/9/2014,28/9/2014,Standard Class,SC-20095,OFF-BI-10000301,2,12.94,0.0,6.47
8128,CA-2016-152163,1/7/2016,1/7/2016,Same Day,JF-15355,OFF-PA-10000788,2,12.96,0.0,6.2208
8129,CA-2017-124716,27/3/2017,31/3/2017,Standard Class,BD-11560,OFF-PA-10000740,2,45.68,0.0,21.0128
8130,US-2015-131359,30/10/2015,2/11/2015,Second Class,FA-14230,TEC-PH-10004531,5,87.96,0.2,31.0
8131,CA-2016-159212,1/11/2016,5/11/2016,Standard Class,KM-16375,OFF-EN-10002230,3,251.79,0.0,118.0
8132,CA-2017-134845,17/4/2017,23/4/2017,Standard Class,SR-20425,OFF-PA-10002005,4,20.736,0.2,7.0
8133,CA-2017-101945,24/11/2017,28/11/2017,Standard Class,GT-14710,OFF-FA-10004248,3,10.824,0.2,2.5707
8134,CA-2016-162733,11/5/2016,12/5/2016,First Class,TT-21070,OFF-PA-10002751,1,5.98,0.0,2.691
8135,US-2017-165344,13/11/2017,15/11/2017,First Class,SB-20290,TEC-AC-10002399,4,60.864,0.2,9.1296
8136,CA-2015-115742,18/4/2015,22/4/2015,Standard Class,DP-13000,FUR-CH-10003061,1,89.99,0.0,17.0981
8137,CA-2017-127306,14/1/2017,18/1/2017,Standard Class,BH-11710,TEC-PH-10001924,2,111.984,0.2,6.999
8138,CA-2017-150091,12/10/2017,16/10/2017,Standard Class,NP-18670,FUR-FU-10004053,2,40.48,0.0,17.4064
8139,CA-2015-159380,12/5/2015,16/5/2015,Standard Class,CS-12505,OFF-PA-10004239,6,25.68,0.0,11.556
8140,CA-2017-151358,18/8/2017,22/8/2017,Standard Class,NF-18595,OFF-ST-10000046,2,323.1,0.0,61.389
8141,CA-2017-100356,21/10/2017,25/10/2017,Standard Class,SP-20920,OFF-AP-10002191,2,23.992,0.8,-62.3792
8142,US-2015-123218,20/12/2015,25/12/2015,Standard Class,KD-16345,FUR-BO-10003966,3,359.058,0.3,-71.8116
8143,CA-2017-124296,24/12/2017,28/12/2017,Standard Class,CS-12355,TEC-MA-10003183,3,479.97,0.0,239.985
8144,CA-2014-116932,21/7/2014,25/7/2014,Standard Class,ME-18010,OFF-AR-10002067,5,99.2,0.0,25.792
8145,US-2017-119816,4/3/2017,6/3/2017,Second Class,TT-21460,OFF-ST-10000918,1,8.72,0.2,0.654
8146,CA-2014-165806,7/4/2014,7/4/2014,Same Day,VM-21685,OFF-PA-10003441,9,58.32,0.0,27.9936
8147,CA-2014-122217,24/11/2014,29/11/2014,Standard Class,HP-14815,FUR-FU-10002045,5,111.15,0.0,48.906
8148,CA-2016-137743,30/7/2016,4/8/2016,Standard Class,KH-16360,OFF-LA-10003663,4,9.248,0.2,3.0
8149,US-2017-134642,25/2/2017,1/3/2017,Standard Class,SW-20245,FUR-CH-10002880,2,196.784,0.2,-22.0
8150,CA-2015-111234,18/2/2015,22/2/2015,Standard Class,AB-10600,OFF-LA-10002271,3,9.24,0.0,4.0
8151,CA-2017-155159,25/11/2017,29/11/2017,Second Class,DL-13315,OFF-PA-10003724,9,48.87,0.0,24.0
8152,CA-2016-159891,31/1/2016,6/2/2016,Standard Class,BF-11170,OFF-BI-10003527,1,1270.99,0.0,635.495
8153,CA-2014-164973,4/11/2014,9/11/2014,Standard Class,NM-18445,TEC-AC-10000892,4,360.0,0.0,129.6
8154,CA-2017-107853,26/5/2017,31/5/2017,Standard Class,CD-11920,OFF-PA-10000520,2,12.96,0.0,6.2208
8155,CA-2017-128734,24/12/2017,31/12/2017,Standard Class,JL-15175,FUR-FU-10001731,4,8.544,0.2,1.9224
8156,CA-2015-137925,30/11/2015,4/12/2015,Standard Class,JL-15235,FUR-BO-10001608,12,681.408,0.2,42.588
8157,CA-2017-108000,12/1/2017,16/1/2017,Standard Class,LS-16945,OFF-EN-10002621,1,9.78,0.0,4.89
8158,CA-2016-163594,12/4/2016,14/4/2016,First Class,JF-15295,OFF-PA-10000809,3,19.44,0.0,9.3312
8159,CA-2014-149538,4/4/2014,8/4/2014,Standard Class,KB-16585,OFF-PA-10003797,3,19.44,0.0,9.3312
8160,CA-2016-122903,27/5/2016,29/5/2016,Second Class,LA-16780,FUR-CH-10002024,5,3504.9,0.0,700.98
8161,CA-2015-131534,28/3/2015,2/4/2015,Standard Class,AB-10165,OFF-PA-10000743,5,33.4,0.0,16.032
8162,CA-2017-111591,21/3/2017,25/3/2017,Standard Class,PS-18970,FUR-FU-10002364,3,22.14,0.0,6.4206
8163,CA-2017-142328,7/12/2017,14/12/2017,Standard Class,TC-21535,OFF-PA-10000380,6,50.04,0.0,25.02
8164,US-2017-113201,30/6/2017,5/7/2017,Standard Class,TT-21220,OFF-PA-10000675,5,204.95,0.0,100.4255
8165,CA-2017-151799,14/12/2017,18/12/2017,Standard Class,BF-11170,OFF-FA-10001332,6,17.28,0.0,8.1216
8166,CA-2015-141565,20/9/2015,24/9/2015,Standard Class,BG-11035,OFF-BI-10000545,6,1369.764,0.7,-913.0
8167,US-2014-150119,23/4/2014,27/4/2014,Standard Class,LB-16795,FUR-FU-10002191,4,22.336,0.2,8.0
8168,CA-2016-106950,2/9/2016,6/9/2016,Standard Class,JE-15715,TEC-AC-10002049,3,1012.68,0.2,304.0
8169,CA-2014-144407,9/9/2014,15/9/2014,Standard Class,MS-17365,OFF-LA-10003923,7,103.6,0.0,51.8
8170,CA-2017-128475,26/8/2017,1/9/2017,Standard Class,SC-20680,TEC-AC-10000158,2,71.98,0.0,15.1158
8171,CA-2017-140151,23/3/2017,25/3/2017,First Class,RB-19360,OFF-PA-10002986,3,20.0,0.0,9.6192
8172,US-2016-103646,21/4/2016,26/4/2016,Standard Class,SP-20545,OFF-ST-10000563,4,102.0,0.2,-12.792
8173,CA-2016-165995,30/8/2016,6/9/2016,Standard Class,BG-11740,FUR-FU-10000672,4,47.0,0.0,15.9936
8174,CA-2017-121048,14/7/2017,18/7/2017,Standard Class,TC-21295,OFF-BI-10004022,2,4.0,0.2,1.4456
8175,US-2016-159093,9/5/2016,14/5/2016,Standard Class,RS-19420,OFF-PA-10001260,4,32.04,0.0,14.418
8176,CA-2015-163055,9/8/2015,16/8/2015,Standard Class,DS-13180,FUR-TA-10003748,5,622.45,0.0,136.939
8177,CA-2017-118885,29/12/2017,2/1/2018,Standard Class,JG-15160,TEC-PH-10002563,3,302.376,0.2,22.6782
8178,CA-2014-127866,20/7/2014,23/7/2014,First Class,JD-15895,OFF-ST-10001490,3,535.41,0.0,160.623
8179,CA-2014-155264,19/10/2014,22/10/2014,Second Class,RP-19270,OFF-BI-10003196,1,2.992,0.2,1.122
8180,US-2015-163685,1/6/2015,5/6/2015,Standard Class,KE-16420,OFF-BI-10001890,8,5.728,0.8,-9.1648
8181,CA-2015-122756,3/12/2015,7/12/2015,Standard Class,DK-13225,TEC-MA-10001681,4,482.34,0.7,-337.638
8182,CA-2017-105991,5/5/2017,6/5/2017,First Class,LH-17020,FUR-BO-10004467,3,89.991,0.7,-152.9847
8183,CA-2014-127866,20/7/2014,23/7/2014,First Class,JD-15895,TEC-AC-10000023,2,41.94,0.0,15.0984
8184,CA-2015-131758,28/5/2015,1/6/2015,Standard Class,KB-16315,OFF-LA-10000262,5,13.05,0.0,6.003
8185,CA-2017-144848,4/4/2017,5/4/2017,First Class,DS-13030,OFF-SU-10000646,1,240.37,0.0,7.2111
8186,CA-2015-130876,12/5/2015,16/5/2015,Second Class,AZ-10750,OFF-ST-10004258,3,36.63,0.0,9.8901
8187,CA-2017-167101,24/3/2017,28/3/2017,Second Class,BM-11650,TEC-AC-10001266,2,26.0,0.0,11.7
8188,CA-2016-108644,30/9/2016,3/10/2016,First Class,SJ-20215,OFF-BI-10000343,2,1.964,0.8,-3.2406
8189,CA-2016-136322,21/10/2016,26/10/2016,Standard Class,AP-10720,OFF-BI-10004817,8,28.752,0.7,-21.0848
8190,CA-2017-162075,18/3/2017,24/3/2017,Standard Class,TT-21220,TEC-PH-10001557,7,537.544,0.2,47.0351
8191,US-2017-165344,13/11/2017,15/11/2017,First Class,SB-20290,OFF-BI-10003196,10,11.22,0.7,-7.48
8192,CA-2017-102925,5/11/2017,10/11/2017,Second Class,CD-12280,OFF-PA-10004071,2,110.96,0.0,53.2608
8193,CA-2015-146675,16/4/2015,20/4/2015,Standard Class,SB-20185,TEC-AC-10004396,3,43.56,0.2,-4.9005
8194,CA-2016-133550,31/7/2016,6/8/2016,Standard Class,KL-16645,TEC-PH-10004042,4,635.96,0.0,165.0
8195,US-2016-108504,5/2/2016,5/2/2016,Same Day,PP-18955,FUR-BO-10004015,2,239.98,0.0,53.0
8196,CA-2017-163902,2/3/2017,8/3/2017,Standard Class,MY-17380,TEC-AC-10000580,6,479.94,0.0,52.7934
8197,CA-2017-169124,3/7/2017,10/7/2017,Standard Class,MB-17305,FUR-FU-10001215,3,129.39,0.0,54.3438
8198,CA-2015-129700,4/5/2015,5/5/2015,First Class,LA-16780,FUR-FU-10001940,7,22.288,0.6,-8.9152
8199,US-2015-114839,26/4/2015,30/4/2015,Standard Class,PW-19240,FUR-CH-10004086,2,408.422,0.3,-5.8346
8200,CA-2015-157959,3/2/2015,4/2/2015,First Class,RW-19540,FUR-FU-10004093,4,136.92,0.0,41.076
8201,CA-2017-169362,12/10/2017,15/10/2017,First Class,SP-20860,TEC-AC-10001383,2,39.984,0.2,-1.4994
8202,CA-2015-130659,4/12/2015,9/12/2015,Second Class,MS-17365,OFF-EN-10004147,3,17.94,0.0,8.7906
8203,CA-2015-132626,9/7/2015,14/7/2015,Standard Class,BT-11680,OFF-BI-10001634,6,43.68,0.0,21.4032
8204,CA-2016-123274,19/2/2016,24/2/2016,Standard Class,GT-14710,OFF-ST-10000736,3,242.94,0.0,9.7176
8205,CA-2015-110765,16/10/2015,20/10/2015,Second Class,MP-17965,TEC-PH-10004165,3,824.97,0.0,214.4922
8206,CA-2017-133074,21/9/2017,25/9/2017,Standard Class,DB-13615,OFF-PA-10004082,7,55.86,0.0,27.93
8207,CA-2017-118017,3/12/2017,6/12/2017,Second Class,LC-16870,TEC-AC-10002006,8,102.336,0.2,14.0712
8208,CA-2014-155852,3/3/2014,7/3/2014,Second Class,AJ-10945,OFF-AR-10003560,4,19.456,0.2,3.4048
8209,CA-2014-121006,10/11/2014,16/11/2014,Standard Class,SC-20020,OFF-PA-10002479,3,15.84,0.0,7.128
8210,CA-2016-162187,11/12/2016,11/12/2016,Same Day,NS-18640,OFF-ST-10001558,5,64.96,0.2,-4.06
8211,CA-2015-140410,3/11/2015,7/11/2015,Standard Class,CM-12655,FUR-FU-10003347,3,42.6,0.0,16.614
8212,CA-2015-106187,23/6/2015,29/6/2015,Standard Class,RF-19345,TEC-AC-10001590,3,75.0,0.0,18.0
8213,CA-2017-143567,2/11/2017,5/11/2017,Second Class,TB-21175,OFF-ST-10001580,4,59.92,0.0,16.7776
8214,CA-2015-161263,16/4/2015,21/4/2015,Standard Class,TS-21160,OFF-AR-10004757,3,7.872,0.2,1.2792
8215,CA-2015-120103,24/12/2015,29/12/2015,Standard Class,MS-17365,OFF-PA-10001295,7,106.232,0.2,37.1812
8216,CA-2017-102736,5/9/2017,9/9/2017,Standard Class,LP-17095,OFF-AR-10001897,5,71.96,0.2,7.196
8217,CA-2017-120761,4/9/2017,8/9/2017,Standard Class,AB-10150,TEC-AC-10000171,4,91.96,0.0,39.5428
8218,CA-2016-100944,24/9/2016,28/9/2016,Standard Class,EH-13765,OFF-EN-10001453,5,304.9,0.0,143.303
8219,US-2017-118087,9/9/2017,13/9/2017,Standard Class,SP-20620,TEC-PH-10002200,7,1931.958,0.4,-386.3916
8220,CA-2016-154767,28/6/2016,30/6/2016,Second Class,BP-11155,OFF-PA-10003039,2,61.96,0.0,27.882
8221,CA-2017-142461,30/5/2017,3/6/2017,Second Class,KT-16480,FUR-BO-10001811,1,204.6664,0.32,-6.0196
8222,CA-2015-169537,3/9/2015,7/9/2015,Second Class,JH-15820,OFF-LA-10001982,2,7.5,0.0,3.6
8223,CA-2016-152555,29/3/2016,2/4/2016,Second Class,ME-17320,OFF-PA-10001295,3,45.528,0.2,15.9348
8224,CA-2016-140018,21/11/2016,26/11/2016,Standard Class,CK-12205,TEC-MA-10000752,7,30.345,0.7,-24.0
8225,CA-2016-101469,2/7/2016,8/7/2016,Standard Class,KH-16360,OFF-AR-10003986,2,7.7,0.0,3.0
8226,CA-2017-104640,10/11/2017,16/11/2017,Standard Class,FH-14275,TEC-PH-10002200,2,430.88,0.0,12452.0
8227,US-2015-104185,3/9/2015,8/9/2015,Second Class,JB-15400,OFF-ST-10001526,1,120.33,0.0,31.2858
8228,CA-2014-115259,25/8/2014,27/8/2014,Second Class,RC-19960,OFF-FA-10000621,14,40.096,0.2,14.5348
8229,CA-2016-124772,5/12/2016,6/12/2016,First Class,JG-15160,FUR-FU-10004748,3,191.82,0.0,74.8098
8230,US-2017-157224,14/9/2017,18/9/2017,Second Class,JB-16000,OFF-LA-10000121,9,56.7,0.0,26.082
8231,CA-2017-117667,4/12/2017,9/12/2017,Standard Class,MS-17980,OFF-AR-10000716,3,13.392,0.2,3.1806
8232,CA-2017-108931,14/9/2017,19/9/2017,Standard Class,HZ-14950,OFF-PA-10003845,2,11.56,0.0,5.6644
8233,US-2015-138303,3/9/2015,7/9/2015,Standard Class,MG-18145,OFF-EN-10001335,6,52.512,0.2,19.692
8234,CA-2016-111143,19/11/2016,22/11/2016,First Class,TT-21265,OFF-AP-10001947,3,54.96,0.0,15.9384
8235,US-2015-157014,3/10/2015,6/10/2015,Second Class,BM-11785,TEC-AC-10000057,2,47.984,0.2,0.5998
8236,CA-2016-104689,1/12/2016,5/12/2016,Standard Class,FH-14365,OFF-AR-10001149,8,23.04,0.0,6.912
8237,CA-2016-119823,4/6/2016,6/6/2016,First Class,KD-16270,OFF-PA-10000482,2,75.88,0.0,35.6636
8238,CA-2014-131926,1/6/2014,6/6/2014,Second Class,DW-13480,OFF-PA-10000061,4,25.92,0.0,12.4416
8239,CA-2016-147123,10/12/2016,12/12/2016,First Class,SJ-20125,OFF-PA-10000575,12,80.28,0.0,36.9288
8240,CA-2015-134992,22/9/2015,26/9/2015,Second Class,MG-17875,OFF-PA-10001972,5,32.4,0.0,15.552
8241,US-2015-160857,8/5/2015,15/5/2015,Standard Class,NW-18400,TEC-CO-10004115,7,2799.944,0.2,1014.9797
8242,CA-2015-163587,14/3/2015,18/3/2015,Standard Class,EP-13915,OFF-LA-10004484,4,16.52,0.0,7.5992
8243,CA-2016-111976,8/3/2016,12/3/2016,Standard Class,BD-11620,TEC-PH-10002890,4,108.576,0.4,-25.3344
8244,CA-2014-145317,18/3/2014,23/3/2014,Standard Class,SM-20320,TEC-MA-10003626,4,821.3,0.5,-16.426
8245,US-2017-127292,19/1/2017,23/1/2017,Standard Class,RM-19375,OFF-PA-10000157,4,79.92,0.0,38.0
8246,CA-2016-100244,20/9/2016,24/9/2016,Standard Class,GM-14695,OFF-PA-10001471,9,65.79,0.0,30.0
8247,CA-2015-165624,23/8/2015,28/8/2015,Standard Class,FH-14350,OFF-LA-10003190,3,8.64,0.0,4.0
8248,CA-2015-109512,5/3/2015,5/3/2015,Same Day,LF-17185,OFF-EN-10002621,3,29.34,0.0,14.67
8249,CA-2017-117198,31/8/2017,5/9/2017,Standard Class,BG-11035,TEC-AC-10003033,2,659.9,0.0,217.767
8250,CA-2014-103940,17/9/2014,21/9/2014,Standard Class,BN-11515,OFF-ST-10000943,3,57.93,0.0,16.2204
8251,CA-2014-152345,29/12/2014,3/1/2015,Second Class,ST-20530,TEC-PH-10004897,3,23.976,0.2,-5.6943
8252,CA-2016-167759,3/3/2016,8/3/2016,Second Class,CC-12670,TEC-PH-10003171,3,134.85,0.0,37.758
8253,CA-2017-126354,3/2/2017,8/2/2017,Standard Class,SC-20380,OFF-BI-10000301,2,3.882,0.7,-2.588
8254,CA-2015-148712,17/4/2015,23/4/2015,Standard Class,JM-15535,OFF-BI-10001900,13,62.296,0.2,21.0249
8255,CA-2016-129686,27/11/2016,29/11/2016,Second Class,GG-14650,OFF-ST-10004337,2,97.984,0.2,-24.496
8256,CA-2016-149335,25/7/2016,25/7/2016,Same Day,BC-11125,OFF-AR-10001419,9,37.17,0.0,11.151
8257,CA-2016-112109,8/7/2016,12/7/2016,Standard Class,JE-15715,FUR-CH-10004287,3,662.88,0.2,74.574
8258,CA-2014-141173,18/11/2014,20/11/2014,Second Class,JC-16105,OFF-ST-10000885,5,67.15,0.0,16.7875
8259,CA-2016-144400,23/2/2016,27/2/2016,Standard Class,AC-10420,OFF-EN-10004386,3,57.576,0.2,21.591
8260,CA-2015-144267,21/8/2015,23/8/2015,First Class,NZ-18565,OFF-PA-10003657,1,4.28,0.0,1.926
8261,CA-2015-134747,12/10/2015,17/10/2015,Second Class,DL-12925,OFF-BI-10001308,2,12.56,0.0,5.652
8262,US-2015-130512,21/8/2015,25/8/2015,Standard Class,SM-20320,OFF-PA-10003625,2,49.568,0.2,15.49
8263,CA-2014-112158,2/12/2014,4/12/2014,First Class,DP-13165,OFF-BI-10000050,8,46.72,0.2,15.768
8264,CA-2016-129714,1/9/2016,3/9/2016,First Class,AB-10060,TEC-AC-10000290,1,6.79,0.0,2.3086
8265,CA-2016-104157,25/7/2016,29/7/2016,Standard Class,MT-17815,OFF-ST-10000321,1,7.89,0.0,0.3156
8266,CA-2014-121006,10/11/2014,16/11/2014,Standard Class,SC-20020,OFF-ST-10001490,3,535.41,0.0,160.623
8267,CA-2016-110023,9/9/2016,11/9/2016,First Class,TS-21610,OFF-BI-10001036,2,14.624,0.2,5.484
8268,CA-2017-124716,27/3/2017,31/3/2017,Standard Class,BD-11560,OFF-PA-10000859,3,11.94,0.0,5.97
8269,CA-2017-115931,22/12/2017,26/12/2017,Standard Class,JM-15655,OFF-ST-10000876,3,37.32,0.0,10.4496
8270,CA-2014-125997,20/9/2014,23/9/2014,First Class,MW-18220,FUR-BO-10002213,2,801.568,0.2,-10.0196
8271,CA-2014-114251,5/11/2014,10/11/2014,Standard Class,MD-17350,FUR-FU-10001468,2,273.568,0.2,-34.196
8272,CA-2016-168032,30/1/2016,3/2/2016,Standard Class,DF-13135,OFF-BI-10000546,3,1.728,0.8,-2.6784
8273,CA-2017-138149,29/6/2017,30/6/2017,First Class,WB-21850,TEC-AC-10001284,3,62.31,0.0,22.4316
8274,CA-2015-155068,23/10/2015,23/10/2015,Same Day,RA-19285,TEC-PH-10004897,7,55.944,0.2,-13.2867
8275,CA-2014-140858,28/6/2014,2/7/2014,Standard Class,CA-12775,OFF-BI-10004230,3,31.086,0.7,-22.7964
8276,CA-2017-142636,3/11/2017,7/11/2017,Standard Class,KC-16675,OFF-PA-10000157,7,139.86,0.0,65.7342
8277,US-2017-101840,6/2/2017,12/2/2017,Standard Class,SP-20545,OFF-BI-10000279,4,46.24,0.2,16.0
8278,CA-2017-131016,18/9/2017,20/9/2017,First Class,DC-12850,OFF-ST-10000352,2,47.584,0.2,-3.0
8279,CA-2015-112452,4/4/2015,4/4/2015,Same Day,NC-18340,OFF-FA-10000735,2,5.84,0.0,2.628
8280,US-2016-131114,9/12/2016,13/12/2016,Second Class,RW-19630,TEC-AC-10000199,4,19.04,0.2,-1.428
8281,CA-2017-140326,4/9/2017,6/9/2017,First Class,HW-14935,FUR-BO-10000112,9,825.174,0.3,-117.882
8282,CA-2017-167941,6/11/2017,9/11/2017,Second Class,JF-15565,OFF-ST-10000736,4,259.136,0.2,-51.8272
8283,CA-2016-135776,23/12/2016,30/12/2016,Standard Class,EH-13765,OFF-AR-10001231,2,4.0,0.0,1.176
8284,US-2016-167472,6/6/2016,7/6/2016,First Class,CK-12595,OFF-PA-10000157,3,60.0,0.0,28.1718
8285,CA-2017-148929,7/9/2017,11/9/2017,Standard Class,SP-20620,OFF-ST-10003282,8,478.0,0.0,133.8624
8286,CA-2016-165316,23/7/2016,27/7/2016,Standard Class,JB-15400,OFF-AR-10002956,2,35.216,0.2,2.6412
8287,US-2017-110576,28/11/2017,2/12/2017,Standard Class,RB-19795,FUR-FU-10003601,7,516.488,0.2,-12.9122
8288,US-2016-125402,25/9/2016,1/10/2016,Standard Class,DL-12865,TEC-CO-10001943,3,479.976,0.2,161.9919
8289,CA-2017-119578,22/12/2017,27/12/2017,Second Class,JG-15310,OFF-SU-10003505,6,695.16,0.0,34.758
8290,CA-2017-108322,30/4/2017,5/5/2017,Standard Class,SS-20140,FUR-FU-10001935,8,23.68,0.2,6.216
8291,CA-2015-168809,25/8/2015,25/8/2015,Same Day,MC-18100,FUR-FU-10002240,5,7.88,0.6,-3.94
8292,CA-2016-118689,2/10/2016,9/10/2016,Standard Class,TC-20980,OFF-BI-10004600,2,735.98,0.0,331.191
8293,CA-2017-157469,2/12/2017,7/12/2017,Standard Class,ES-14080,TEC-PH-10004531,2,151.188,0.4,-25.198
8294,CA-2016-129714,1/9/2016,3/9/2016,First Class,AB-10060,OFF-PA-10001970,2,24.56,0.0,11.5432
8295,CA-2014-114643,13/6/2014,17/6/2014,Standard Class,FM-14215,OFF-AR-10003631,3,14.52,0.0,4.7916
8296,CA-2016-156503,14/10/2016,20/10/2016,Standard Class,NC-18415,TEC-AC-10002473,1,22.704,0.2,5.9598
